O_GID,D_GID,VOL
다사3664,다사3579,2.08
다라4680,다라0147,2.08
다바7730,다바9114,2.08
라바6143,라바5927,2.08
다바8038,다바7635,2.08
다사6041,다사4847,2.08
다사4562,다사4563,2.08
다사4739,다사4248,2.08
다바1817,다바2118,2.08
다사7516,다사8624,2.08
다사5652,다사4950,2.08
다바3485,다바3484,2.08
마라0455,라라8448,2.08
마마4909,마마4913,2.08
다사3467,다사3472,2.08
다바9074,다바9473,2.08
마라4082,마라4496,2.08
라바5824,라바5734,2.08
다바5891,다바5395,2.08
마사2374,마사2573,2.08
다사3271,다사3655,2.08
다다1904,다다3006,2.08
라마9964,마마1763,2.08
마사3303,마사1713,2.08
다사5346,다사5942,2.08
라라5191,라라4991,2.08
다사4855,다사5738,2.08
다사6021,다사4535,2.08
다바9516,다바8319,2.08
다바8320,다바8519,2.08
다마5960,다마6660,2.08
다사4149,다사3655,2.08
다사2837,다사2431,2.08
라라2060,라라0963,2.08
다사8261,다사7486,2.08
다바9851,다바9647,2.08
다사3760,다사3370,2.08
다사4750,다사5048,2.08
다라9865,다라9857,2.08
마라4789,마라4481,2.08
다사4162,다사4760,2.08
다마2945,다마2639,2.08
라사2085,라사2190,2.08
다사4753,다사4757,2.08
라라5168,라라5075,2.08
다라3687,다라4383,2.08
다사3672,다사3871,2.08
라마9962,라마9260,2.08
다라3991,다라3785,2.08
다사4752,다사6528,2.08
다마7058,다마6364,2.08
마마5010,마마4707,2.08
바사9754,라마7695,2.08
다라4780,다라4277,2.08
다사5436,다사5719,2.08
다사2649,다사4541,2.08
라바5924,라바6424,2.08
다사6009,다사6213,2.08
다사7215,다사8018,2.08
마마1457,마마1869,2.08
다사7051,다사6855,2.08
라마9662,라마9383,2.08
마라4494,마라3382,2.08
라마5493,라마6092,2.08
마라2693,마라1891,2.08
라마8554,라마9062,2.08
라라9080,마라0091,2.08
다사6957,다사5551,2.08
다바9457,다바8961,2.08
마마6882,마마6877,2.08
마마3802,마라2382,2.08
다라3787,다라3284,2.08
마마3604,마라3478,2.08
다바6464,다바5665,2.08
다사4839,다사5139,2.08
라사2386,라사2084,2.08
마라0890,라라9791,2.08
라바2890,라바2787,2.08
라마7788,라마7875,2.08
다사2638,다사6446,2.08
라바2312,라바2710,2.08
다바7735,다바8040,2.08
다사4843,다사4950,2.08
다사7449,다사5842,2.08
다사2934,다사2741,2.08
다사6915,다사7314,2.08
다사6479,다사5479,2.08
다사3269,다사3674,2.08
마라4690,마라5695,2.08
다바5980,다바6579,2.08
마마3803,마마5404,2.08
다사5032,다사5544,2.08
라사1119,다사9920,2.08
다사7636,다사6938,2.08
라마9062,마마0162,2.08
마라4790,마라3678,2.08
다사6829,다사6842,2.08
마라4389,마마6305,2.08
다사6518,다사5149,2.08
다사7037,다사6526,2.08
다바6868,다바7377,2.08
라마9458,라마8864,2.08
마바0840,라바9943,2.08
다사2956,다사2247,2.08
다사6072,다사6079,2.08
마라4592,마마3907,2.08
다다0800,다나1295,2.08
다바9114,다바6201,2.08
다사5746,다사5653,2.08
라마9162,마마0358,2.08
다바8346,다바7951,2.08
다사3347,다사4653,2.08
다마5270,다마6261,2.08
다사3556,다사4750,2.08
라아5808,라아5807,2.08
다사7632,다사7328,2.08
다사6671,다사5651,2.08
다라8740,다라8953,2.08
다마6764,다마6971,2.08
다사3470,다사5050,2.08
다바6469,다바3282,2.08
라마9566,라마9564,2.08
다사6051,다사4646,2.08
다사7517,다사6334,2.08
다마2716,다마2512,2.08
다사6862,다사6763,2.08
다사5755,다사4852,2.08
마사4248,마사4144,2.08
라사0742,라사2041,2.08
다라4381,다라1870,2.08
다사5981,다사6480,2.08
다라6819,다라6615,2.08
다사5719,다사5418,2.08
다나1274,다나4395,2.08
다사3465,다사3985,2.08
다사6524,다사6119,2.08
마라1152,마라0952,2.08
다사7058,다사5844,2.08
마라0694,마마0000,2.08
다사3564,다사5745,2.08
마라2195,마라2191,2.08
라사0336,라사0437,2.08
다바7989,다바7296,2.08
다사3925,다사5844,2.08
다바6389,다바5189,2.08
다나1273,다나1175,2.08
마마7678,마마7679,2.08
다사4957,다사5757,2.08
다사2548,다사2552,2.08
마라4889,마라3794,2.08
마라4583,마라5690,2.08
다사4020,다사4331,2.08
다바6869,다바7861,2.08
다바7834,다바9348,2.08
다나1273,다나0672,2.08
마마5829,마마5129,2.08
다사6748,다사5229,2.08
다라4281,다라4478,2.08
마마6712,마마6715,2.08
다사6071,다사5654,2.08
다사5752,다사6248,2.08
라마9359,마마0162,2.08
다사6019,다사6417,2.08
다사4927,다사5820,2.08
다사4739,다바4786,2.08
다사5341,다사5032,2.08
다사6844,다사7529,2.08
다바6671,다바7281,2.08
라마8588,라마7887,2.08
다사5521,다사6103,2.08
다사5816,다사5218,2.08
다사9203,다사8808,2.08
라마8391,라바7203,2.08
다마3277,다마2775,2.08
다라6615,다라6418,2.08
다사7314,다사7304,2.08
다라3889,다라3281,2.08
다라4588,다라5273,2.08
다바5665,다바5876,2.08
다바8217,다바8318,2.08
다사2641,다사3647,2.08
다사2235,다사2269,2.08
라마9422,라마9318,2.08
다사6254,다사4853,2.08
다마6554,다마6454,2.08
마마5462,마마6047,2.08
라마8644,라마7750,2.08
다라4285,다라4387,2.08
다사7366,다사6558,2.08
라마1478,라마1563,2.08
다사5019,다사5642,2.08
다사5130,다사4828,2.08
다바8813,다바8420,2.08
다마6656,다마5573,2.08
다사5618,다사4803,2.08
다사6350,다사6154,2.08
다바7708,다바7908,2.08
다사3448,다사6145,2.08
다사3831,다사2340,2.08
다사5024,다사5029,2.08
다사6738,다사4545,2.08
다바4697,다사5102,2.08
다사6089,다사5788,2.08
다바7932,다바9022,2.08
다마4954,다마4456,2.08
다사5855,다사5961,2.08
다사7415,다사6716,2.08
다나1198,다다2300,2.08
다사4465,다사3869,2.08
마마0265,마마0963,2.08
다라0889,다라0998,2.08
다바6588,다바7378,2.08
다바6163,다바6570,2.08
다사3737,다사4739,2.08
마마0058,마마1239,2.08
다사6144,다사6920,2.08
마마3604,마마4426,2.08
마라1777,마라1979,2.08
마라3981,마라4589,2.08
다사6719,다사6531,2.08
다바8518,다바9221,2.08
다사3471,다사3367,2.08
다사3349,다사3760,2.08
다사6122,다사6436,2.08
라사1987,라사1785,2.08
다사3345,다사4444,2.08
다사2954,다사4644,2.08
다바9952,다바8917,2.08
다사6060,다사7050,2.08
다사2449,다사5552,2.08
다마6960,다마6963,2.08
다바6365,다바5972,2.08
다사4803,다사6515,2.08
다사6345,다사5150,2.08
라마8763,라마8861,2.08
다사6629,다사6325,2.08
라사4031,라사5739,2.08
다사3128,다사3145,2.08
다사3950,다사4547,2.08
다사4755,다사4249,2.08
다사4932,다사4332,2.08
라바5822,라바6041,2.08
다사7465,다사7459,2.08
다사4742,다사6434,2.08
라마9358,라마8094,2.08
다사3368,다사5651,2.08
다사5230,다사4934,2.08
다마5271,다마5580,2.08
다라3682,다라4586,2.08
나라8174,나라8274,2.08
라마7788,라마5797,2.08
다사1861,다사2360,2.08
라바3784,라바0888,2.08
다마6863,라마0139,2.08
다사6967,다사7269,2.08
라사1412,라사0614,2.08
다바6565,다바7456,2.08
마마6322,마마6817,2.08
마라4290,마마4233,2.08
라라0260,라라1638,2.08
다사6626,다사5943,2.08
다아8500,다아8803,2.08
다바8415,다바7635,2.08
다바8927,다바7834,2.08
다바6567,다바6564,2.08
다사3445,다사3835,2.08
다사3442,다사3736,2.08
다라0998,다마0416,2.08
다마2774,다마2575,2.08
다마2773,다마2474,2.08
다사6545,다사9916,2.08
마마1223,마마1108,2.08
라사0831,라사1237,2.08
다사4067,다사3965,2.08
다사6850,다사6669,2.08
다사6834,다사9620,2.08
다마3473,다마3274,2.08
라마9671,라마8973,2.08
다사5755,다사6957,2.08
다사6526,다사6119,2.08
라마9571,라마9975,2.08
다사3352,다사2061,2.08
다바8952,다바7951,2.08
마라4595,마라3979,2.08
다라3785,다라4489,2.08
다사4052,다사5247,2.08
다사2945,다사5252,2.08
마라4781,마라3287,2.08
다라4084,다라3989,2.08
다사7728,다사7935,2.08
다라0967,다라0878,2.08
마라2186,마라2277,2.08
라마9673,마마0069,2.08
라바9970,마바0168,2.08
다사3784,다사3980,2.08
마마7178,마마7678,2.08
다사3545,다사4444,2.08
마마5563,마마6154,2.08
다사8261,다사5986,2.08
라아9323,라아9809,2.08
다사7453,다사6947,2.08
다바4483,다바4582,2.08
라라9295,라라9791,2.08
마라0992,마라0788,2.08
다라4684,다라4487,2.08
다라7683,다라8298,2.08
라사1219,라사0712,2.08
마마3905,마라3589,2.08
마라2595,마라1994,2.08
다마6474,다마6574,2.08
다바6771,다바6274,2.08
라사3622,라사3622,2.08
다다0901,나나7779,2.08
다사4857,다사5856,2.08
다사5444,다사5350,2.08
다사4331,다사5247,2.08
다사5943,다사4647,2.08
다사6304,다사6014,2.08
다라4531,다라4929,2.08
다사4443,다사5548,2.08
다마6659,다마6967,2.08
다사5146,다사5342,2.08
다마5173,다마5580,2.08
마마0365,마마0566,2.08
다라2872,다라2972,2.08
마라4887,마라5695,2.08
마마3381,마마3278,2.08
라사0519,라사0619,2.08
다바8030,다바7823,2.08
다마9699,다마9397,2.08
다사6216,다사5642,2.08
다사3451,다사3155,2.08
다사4123,다사5551,2.08
다사4447,다사4142,2.08
다사4447,다사3849,2.08
다사5029,다사5245,2.08
마라2094,마마0905,2.08
다사6379,다사6481,2.08
다사6519,다사5941,2.08
마마3701,마마3502,2.08
다사9420,다사8329,2.08
라라5059,라라4776,2.08
다사3047,다사3347,2.08
다사4929,다사5046,2.08
마라3991,마라3382,2.08
다마2674,다마2669,2.08
다사5320,다사5517,2.08
다바8913,다바8311,2.08
마라4276,마라4375,2.08
라바3784,라바3581,2.08
다마5171,다마6457,2.08
다사6637,다사7138,2.08
라바9642,마바1141,2.08
다사3631,다사4534,2.08
다사4444,다사4851,2.08
라사4035,라사4029,2.08
마마1064,마마2874,2.08
마라3792,마라4286,2.08
다사5962,다사6357,2.08
다사6629,다사6837,2.08
다나0974,나나8980,2.08
다바8717,다바9223,2.08
다마7059,다마6970,2.08
라라5889,라라5993,2.08
다바5161,다바6080,2.08
다사4929,다사4503,2.08
마마0266,라마7169,2.08
다사4346,다사3342,2.08
마라0794,라라9294,2.08
다사4022,다사2610,2.08
다사5150,다사6148,2.08
다바9650,다바9560,2.08
마라5696,마마6521,2.08
다바7263,다바7565,2.08
마마0166,라마9469,2.08
라사4030,라사4332,2.08
다사3647,다사3852,2.08
다사4162,다사5456,2.08
다사6358,다사5961,2.08
다다1002,다나0498,2.08
라마8992,마마0998,2.08
다사6144,다사6471,2.08
다사4348,다사6542,2.08
다나0499,다나0999,2.08
다마4971,다마5187,2.08
다바7807,다바8818,2.08
다사5131,다바6092,2.08
마사2374,마사2169,2.08
다사7056,다사7355,2.08
다사3366,다사3767,2.08
라바8488,라바7787,2.08
마마1420,마마0518,2.08
다사5761,다사6446,2.08
라바1901,라마2497,2.08
다사4843,다사5150,2.08
다바6468,다바5763,2.08
마라4488,마라5287,2.08
다바9013,다바8131,2.08
라라5687,라라5171,2.08
마라4183,마라2583,2.08
다사8161,다사8059,2.08
다사6939,다사5130,2.08
마라4586,마라3876,2.08
다마6357,다마4130,2.08
라라5187,라라4888,2.08
마마0259,라마9659,2.08
다사5817,다사8809,2.08
다다0702,다다0402,2.08
다라4787,다라4888,2.08
다바9120,다바8720,2.08
다사7729,다사7137,2.08
다사7571,다사6345,2.08
다사4145,다사4649,2.08
다사7215,다사7813,2.08
다사6345,다사7137,2.08
다사5353,다사5843,2.08
다사6659,다사7459,2.08
라라9193,마라0889,2.08
마마6317,마마5909,2.08
다바6687,다바5092,2.08
다바6201,다바6701,2.08
다사5643,다사6441,2.08
다사6201,다바6388,2.08
다사6837,다사7630,2.08
다마4132,다마4332,2.08
마라0196,라라9792,2.08
마바0642,마바0536,2.08
다사4331,다사4843,2.08
다사6855,다사6663,2.08
다사6569,다사5435,2.08
나바9252,나바9362,2.08
다바8711,다바8513,2.08
라마5592,라마5995,2.08
다사6109,다사6711,2.08
라아9513,마사1586,2.08
다사3826,다사3738,2.08
라마7494,라바5655,2.08
다사7636,다사7532,2.08
다바7089,다바7389,2.08
다라7620,다라7613,2.08
라사4226,라사3622,2.08
가사5199,가사5199,2.08
다사9520,다사9512,2.08
다사3247,다사2644,2.08
다사7051,다사5749,2.08
다바7990,다바8091,2.08
다바8712,다바8918,2.08
마마0166,마마0859,2.08
다사4250,다사6334,2.08
다사5054,다사6020,2.08
다사5843,다사6830,2.08
다사4949,다사2841,2.08
다사4249,다사4852,2.08
다사6544,다사6531,2.08
다사4847,다사4649,2.08
다사4125,다사4635,2.08
라바8638,라바7935,2.08
다바6766,다바5966,2.08
라라8550,라라8462,2.08
마라4481,마라1874,2.08
다사4326,다사7834,2.08
마사2175,마사3566,2.08
다사4441,다사6047,2.08
다사1644,다사2430,2.08
다사5436,다사6546,2.08
다사3144,다사2331,2.08
라바0988,라바1681,2.08
다사7006,다사7002,2.08
다사4348,다사6545,2.08
다사4222,다사4126,2.08
라라8494,라라8198,2.08
다사4343,다사4135,2.08
마마6738,마마6939,2.08
다사3512,다사3208,2.08
다사5102,다사4803,2.08
다사5951,다사5743,2.08
다라7830,다라8124,2.08
다사9520,다사5955,2.08
다사3244,다사5247,2.08
다사6057,다사6062,2.08
다사5134,다사6530,2.08
다사5145,다사5030,2.08
다사3244,다사4252,2.08
라마9671,라마8960,2.08
다사7151,다사6845,2.08
마사4243,마사4740,2.08
다사4940,다사6043,2.08
마바0939,마바1041,2.08
다라4180,다라3481,2.08
다사3565,다사5944,2.08
다사4704,다사5205,2.08
다사6118,다사6322,2.08
라바0581,라바0581,2.08
다사4244,다사3851,2.08
다바6788,다사5351,2.08
다사5950,다사6223,2.08
마마7091,마마6989,2.08
다바5165,다바5463,2.08
라마9665,라마9570,2.08
다사5347,다사5945,2.08
다사7465,다사7161,2.08
다사6213,다사6311,2.08
라사6108,라사6007,2.08
다바5664,다바6164,2.08
다바9847,다바9459,2.08
라라0654,라라1940,2.08
다바9611,다바9901,2.08
다다1001,다다0301,2.08
라바3884,라바3692,2.08
다라3990,다라3381,2.08
다바5980,다바5377,2.08
마마6228,마마6417,2.08
마라0992,라라9789,2.08
라마8494,라마7787,2.08
다사6201,다바6870,2.08
마바0740,라바9037,2.08
다라2667,다라3570,2.08
다사5818,다사5651,2.08
다마6663,다마3861,2.08
다라4584,다라4681,2.08
마바1140,마바0743,2.08
나바7760,나바8363,2.08
라라5574,라라5275,2.08
다바5063,다바5678,2.08
마마5247,마마4731,2.08
다사6412,다사6013,2.08
다사5124,다사6124,2.08
라사1102,라사1203,2.08
마라4291,마라4593,2.08
다사4775,다사5451,2.08
다사5960,다사6158,2.08
라라0662,라라1255,2.08
다사7216,다사6528,2.08
라라2455,라라2557,2.08
라마9967,라마9361,2.08
다사2647,다사3126,2.08
마라4080,마라4186,2.08
다사5518,다사7137,2.08
라마8277,라마7592,2.08
마바1077,마바0068,2.08
다사2957,다사1868,2.08
라마9064,마마0265,2.08
다바8925,다바8718,2.08
다사3162,다사3562,2.08
마마5361,마마5464,2.08
라마9571,라마8976,2.08
다마2773,다마1375,2.08
마마6840,마마7226,2.08
다다3398,다라3500,2.08
다바6779,다바6288,2.08
다사4423,다사3622,2.08
다나4595,다나4695,2.08
라바1285,라바0888,2.08
마라4683,마라4580,2.08
다사6005,다사5101,2.08
마라2393,마라2597,2.08
다바4709,다마5098,2.08
마마0156,라마9662,2.08
다마6457,다마4972,2.08
마마1260,마마1359,2.08
다사4929,다사4107,2.08
다아8317,다아9127,2.08
라마6948,라마6946,2.08
다바2551,다바2352,2.08
라사2183,라사1661,2.08
다사7962,다사8160,2.08
나라7838,나라7340,2.08
다마6858,다마6657,2.08
마라3792,마라3477,2.08
다사1959,다사1762,2.08
마라1990,마마3803,2.08
다바7270,다바6669,2.08
다사2741,다사2148,2.08
다사5421,다사5717,2.08
마마6527,마마7523,2.08
다나1699,다나1198,2.08
다마7058,다마6758,2.08
나라9948,다라0446,2.08
라마8761,마마0163,2.08
라라2239,라라1338,2.08
라마9360,라마9027,2.08
다사4447,다사6443,2.08
라마9564,라마8497,2.08
다사3056,다사2057,2.08
다사4247,다사5048,2.08
다바7589,라사0105,2.08
다바7989,다바8490,2.08
다사3924,다사3029,2.08
라바7205,라마7295,2.08
라마7003,라마6902,2.08
다바8411,다바8319,2.08
다사2940,다사2139,2.08
라마6903,라마7101,2.08
다사5417,다사3823,2.08
마마7088,마마6687,2.08
마마4633,마마6931,2.08
다바9949,다바9589,2.08
라마9847,마마1059,2.08
다사3644,다사6214,2.08
다사2761,다사3056,2.08
다사5842,다사6214,2.08
라사2286,라사2483,2.08
다바2278,다바3287,2.08
다사6019,다사6319,2.08
다사4662,다사5652,2.08
다사4754,다사5945,2.08
다사3249,다사3234,2.08
다라6615,다라7519,2.08
다사6647,다사6735,2.08
다사5655,다사4554,2.08
다사6760,다사6359,2.08
다사5654,다사5142,2.08
다사5653,다사5745,2.08
마라0985,마라0980,2.08
다사3463,다사3963,2.08
다사2449,다사2857,2.08
다라3786,다라4686,2.08
라마9865,라마7988,2.08
마사4841,마사4236,2.08
다사7532,다사6837,2.08
다사7029,다사6531,2.08
다바7735,다바8825,2.08
라마9665,마마0160,2.08
라바7687,라바7587,2.08
다사4943,다사2433,2.08
마라0785,라라9890,2.08
다바5298,다바5399,2.08
다사3672,다사3267,2.08
다사3542,다사2341,2.08
다사6841,다사3906,2.08
다사4124,다사5316,2.08
다라3892,다마3400,2.08
마마1769,마마1387,2.08
다사4368,다사3984,2.08
다사3426,다사5433,2.08
마마0165,라마9359,2.08
다사6856,다사8561,2.08
다사2957,다사5132,2.08
다사6144,다사6151,2.08
마마0965,마마0263,2.08
마라4689,마마5203,2.08
다바8215,다바8118,2.08
다사3468,다사4647,2.08
라라8454,라라7564,2.08
다사4944,다사4241,2.08
다사4539,다사5819,2.08
다사3864,다사3363,2.08
다바6164,다바6569,2.08
다라0646,다라0049,2.08
다다0100,다다0100,2.08
다바9986,라바0286,2.08
다사7632,다사6445,2.08
다사3029,다사3643,2.08
다사7415,다사6643,2.08
다라3582,다라3686,2.08
다마6398,다바6506,2.08
다사3364,다사4545,2.08
마마6883,마마7189,2.08
다사4348,다사5442,2.08
다사5644,다사5852,2.08
다사5423,다사4020,2.08
마마3903,마마4214,2.08
다사6086,다사6193,2.08
다라3886,다라3481,2.08
마라0991,마마1321,2.08
다마8403,다마8503,2.08
다사5964,다사6663,2.08
다사7415,다사7412,2.08
마라5188,마라5588,2.08
다사3664,다사4859,2.08
라사0414,라사0414,2.08
마라0990,마마0905,2.08
라마8290,라마8594,2.08
다바9023,다바7833,2.08
라마9002,라마9201,2.08
마라1987,마라0483,2.08
라마9564,마마1965,2.08
다바6671,다바6093,2.08
다사4429,다사4542,2.08
다사2946,다사3042,2.08
마바0343,라바9542,2.08
다사5352,다사5847,2.08
다바6767,다바8059,2.08
마라4383,마라4381,2.08
다바7990,다바7288,2.08
다사3641,다사3446,2.08
다사4100,다바4198,2.08
다바6688,다사4542,2.08
다사6457,다사6144,2.08
마마3802,마마3905,2.08
다사4857,다사4459,2.08
마라3689,마라4080,2.08
다사4225,다사3223,2.08
다사2341,다사2832,2.08
다사2042,다사2747,2.08
다사7961,다사7250,2.08
다사5756,다사5050,2.08
다사3133,다사4647,2.08
라마9056,라마8545,2.08
라사3927,라사3622,2.08
다마3048,다마2244,2.08
마라3486,마마4109,2.08
다사3234,다사2431,2.08
다사2439,다사5050,2.08
다사4539,다사6312,2.08
다사3156,다사4649,2.08
다사4110,다사3608,2.08
다사3231,다사5942,2.08
다사4744,다사5242,2.08
다마6754,다마6761,2.08
다라5161,다라5061,2.08
다바7170,다바6669,2.08
다사7315,다사7413,2.08
다사4331,다사3507,2.08
다바9514,다바8616,2.08
다라2895,다라2197,2.08
다사2646,다사3039,2.08
라라5659,라라3549,2.08
다사6631,다사6426,2.08
다바7791,다바7891,2.08
다바6970,다바6574,2.08
마마3810,마마3707,2.08
다바7731,다바9318,2.08
다사3267,다사4546,2.08
라마8910,라마8809,2.08
다사3364,다사3365,2.08
라마9262,라마8655,2.08
마마4324,마마4333,2.08
라마9865,라마8493,2.08
마라3793,마마3201,2.08
다사6660,다사7466,2.08
다사4331,다사2233,2.08
다사7413,다사7114,2.08
다사5306,다사3613,2.08
다바9122,라바0510,2.08
다바6871,다바7173,2.08
다사4955,다사5645,2.08
다사5647,다사5147,2.08
다사3248,다사2340,2.08
라사3364,라사4663,2.08
다바3727,다바4135,2.08
다사7414,다사5921,2.08
라마8643,라마9459,2.08
라마8643,라마8252,2.08
다바5765,다바4775,2.08
다바6788,다사7400,2.08
다바0058,다바1165,2.08
다바7808,다바9214,2.08
다사8712,다사8712,2.08
다마6561,다마6656,2.08
다사5522,다사4919,2.08
마마4631,마마4833,2.08
다사6224,다사5719,2.08
라마7594,라마7384,2.08
다마3048,다마3046,2.08
다라2055,다라2759,2.08
다사4365,다사4161,2.08
마마1868,마마1339,2.08
다사4351,다사4744,2.08
라마9361,라마8555,2.08
라라8897,라라9894,2.08
마마6738,마마6426,2.08
다사6843,다사7351,2.08
다사4932,다사6152,2.08
다사3664,다사4748,2.08
라라5590,라라3697,2.08
라라0662,라라0260,2.08
다사5512,다사6302,2.08
다사3659,다사3560,2.08
다사2362,다사4152,2.08
다라3977,다라3685,2.08
라라1340,라라1138,2.08
다사5843,다사5129,2.08
다사2361,다사4149,2.08
다사1611,다사2610,2.08
다사6622,다사6119,2.08
다사2361,다사2465,2.08
다사3747,다사4233,2.08
다사2760,다사3045,2.08
다사6746,다사6042,2.08
나라9846,다라0641,2.08
다사5650,다사5760,2.08
다사5350,다사5947,2.08
라라5986,라라5684,2.08
다사7016,다사6717,2.08
다사6429,다사5940,2.08
다라0445,다라0246,2.08
라마9765,마마0258,2.08
다바6870,다바6779,2.08
다사6747,다사6454,2.08
다사6325,다사6020,2.08
마라4594,마라4496,2.08
다사2754,다사2248,2.08
마라0095,마마0000,2.08
마마0761,마마0266,2.08
마마1063,라마8960,2.08
라마9671,라마9474,2.08
다사5423,다사5918,2.08
마마3077,마마1774,2.08
다사6162,다사6090,2.08
다사5031,다사6427,2.08
라사4126,라사4143,2.08
다라4485,다라4192,2.08
다사3566,다사6251,2.08
마사3004,마사3604,2.08
다사6016,다사5422,2.08
다사4222,다사4947,2.08
다사3564,다사5148,2.08
라마9862,라마9260,2.08
다바2478,다바3063,2.08
마라2895,마라3691,2.08
라바2585,라바3484,2.08
다사6426,다사5955,2.08
마마0067,라마8861,2.08
다사5859,다사5052,2.08
다사6532,다사5232,2.08
라사0410,라사0610,2.08
라마7792,라마8573,2.08
다사6155,다사9816,2.08
다사3465,다사4453,2.08
다바9256,다바8448,2.08
다마6464,다마6759,2.08
다사6319,다사5333,2.08
라라5590,라라5692,2.08
다사5651,다사6747,2.08
라마9863,마마0260,2.08
다사5845,다사4151,2.08
라마9266,라마8476,2.08
다사5911,다사5944,2.08
다바9417,다바8620,2.08
다라4186,다라4288,2.08
다사2842,다사2932,2.08
다라4285,다라3382,2.08
라마9663,라마8957,2.08
마라3891,마라3579,2.08
다바6666,다바7579,2.08
마라0853,라라5173,2.08
다사6255,다사7572,2.08
라사0215,다사9718,2.08
다바6870,다바7078,2.08
다사3885,다사3478,2.08
나라9846,다라0141,2.08
다사2644,다사3145,2.08
마라0991,마라2083,2.08
마라3791,마라4187,2.08
마라3691,마라2979,2.08
다사4326,다사4344,2.08
다사6044,다사4653,2.08
다사2261,다사1767,2.08
다사2938,다사2338,2.08
다사6762,다사6255,2.08
라바6101,라마5587,2.08
라마9863,라마9466,2.08
다사5753,다사5963,2.08
다사8130,다사7038,2.08
다사3742,다사5842,2.08
다바7664,다바6968,2.08
다사3250,다사4349,2.08
다사6730,다사6547,2.08
다사4941,다사5853,2.08
다사6522,다사6019,2.08
다사6130,다사7138,2.08
라라9194,라마9004,2.08
다바6192,다바6388,2.08
라아1712,라아1415,2.08
다사3213,다사2607,2.08
라마9764,라마9363,2.08
다사7128,다사7028,2.08
다사5029,다사6434,2.08
라사3365,라사1660,2.08
나라9798,다라0998,2.08
다사2948,다사3343,2.08
라마7965,라마9563,2.08
다바9800,다마9395,2.08
라사3931,라사4332,2.08
마마0068,마마0765,2.08
나라9153,다라0547,2.08
다사5045,다사4842,2.08
다사3744,다사4244,2.08
마라2195,마라2496,2.08
다바6780,다바6179,2.08
다바1351,다바0665,2.08
마마3070,마마2078,2.08
마마6632,마라2699,2.08
다사3346,다사3542,2.08
마마3801,마마3502,2.08
다사5055,다사6645,2.08
다사8148,다사7957,2.08
다사4722,다사4323,2.08
다사5543,다사5950,2.08
다사6045,다사6334,2.08
라사4325,라사4127,2.08
다사6446,다사6843,2.08
다나0499,나나8691,2.08
다라4914,다라4716,2.08
다사2532,다사3126,2.08
다사9620,라사0831,2.08
마라0991,마라2383,2.08
마마6487,마마7080,2.08
다사5913,다사4413,2.08
다사2658,다사5264,2.08
마라3380,마라2981,2.08
다사2747,다사2432,2.08
마마6615,마마6716,2.08
다사3238,다사5651,2.08
다바2278,나바9989,2.08
다사6733,다사6837,2.08
마라3784,마라2788,2.08
마바1349,마바0434,2.08
다라0746,다라1074,2.08
라라1137,라라1138,2.08
마마0368,라마9765,2.08
마바0068,라바9984,2.08
다사6507,다사6709,2.08
다사6354,다사6345,2.08
마마0169,마마0061,2.08
다사8261,다사6760,2.08
다사6520,다사7314,2.08
라마8454,마마0059,2.08
다마8608,다마8916,2.08
다바8720,다바8619,2.08
다사5351,다사5548,2.08
다사2135,다사4545,2.08
다바6491,다바4994,2.08
다사6261,다사4652,2.08
다라9764,라라2257,2.08
다사6407,다사5619,2.08
다사7315,다사7511,2.08
다사7414,다사7016,2.08
마라0456,라라9458,2.08
다사6411,다사5945,2.08
다바1916,다바2220,2.08
다사5860,다사6340,2.08
다사6417,다사7308,2.08
마마7173,마마6679,2.08
다바9448,다바9750,2.08
다사5945,다사5046,2.08
다마6558,다마7762,2.08
다사5585,다사5790,2.08
다사1143,다사0540,2.08
다사6746,다사6625,2.08
다사4042,다사4152,2.08
다라4587,다마5202,2.08
라마7590,라마7292,2.08
다사3146,다사5414,2.08
다사2656,다사3563,2.08
마라0852,라라9858,2.08
다라4291,다라4379,2.08
마마5731,마마7024,2.08
다사1442,다사0439,2.08
다사6182,다사7168,2.08
라마9570,라마9762,2.08
마라4088,마라3784,2.08
다사5617,다사6621,2.08
다사3368,다사2871,2.08
다라0673,다라1074,2.08
다사6067,다사7279,2.08
다사6052,다사5335,2.08
다사3565,다사3157,2.08
다바5586,다바5585,2.08
다사2661,다사3543,2.08
다사5233,다사5745,2.08
다사4943,다사4143,2.08
다사3544,다사5435,2.08
다라4381,다라4092,2.08
다사3644,다사5348,2.08
다마6261,다마6558,2.08
라사4326,라사3928,2.08
다사6280,다사6061,2.08
다사6507,다사5904,2.08
다사4146,다사4448,2.08
다마5274,다마5474,2.08
다사6377,다사6445,2.08
다바9748,라바0260,2.08
다사4158,다사5845,2.08
다사3168,다사3560,2.08
다사3912,다사4850,2.08
라사1122,다사9724,2.08
다마6662,다마5070,2.08
다사3564,다사4447,2.08
라사4023,라사3927,2.08
다사2448,다사3952,2.08
다나1275,다나0672,2.08
다마6662,다마5172,2.08
다사6158,다사4653,2.08
다사5749,다사6740,2.08
다사5436,다사5343,2.08
다라4381,다라4190,2.08
다사6631,다사7837,2.08
다바6873,다바6371,2.08
라바8450,라바7647,2.08
다사3946,다사5129,2.08
다사5206,다사5306,2.08
다사5651,다사5854,2.08
마라4187,마라4491,2.08
다사3672,다사3275,2.08
다사7631,다사6628,2.08
라라9793,라마9300,2.08
다바8415,다바9317,2.08
